vehicle_id,model,region,date,cycle,voltage_v,current_a,temperature_c,internal_resistance_ohm,soc_pct,depth_of_discharge_pct,fast_charge_event,ambient_humidity_pct,odometer_km,capacity_pct,nominal_capacity_kwh,rul_cycles,health_status
EV-056,MG ZS EV,Coimbatore,2024-03-26,1,351.82,80.07,19.64,0.0772,74.93,61.8,0,53.57,57.8,99.941,50.0,263.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-03-27,2,350.99,88.12,22.54,0.0822,21.39,77.18,0,73.86,116.3,99.866,50.0,262.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-03-28,3,348.55,85.57,23.58,0.0812,83.93,39.72,0,68.37,150.8,99.794,50.0,261.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-03-29,4,351.87,91.99,22.55,0.0807,81.02,60.77,0,63.98,201.3,99.727,50.0,260.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-03-30,5,347.47,92.05,23.73,0.0823,70.2,94.28,1,78.33,272.4,99.542,50.0,259.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-03-31,6,349.09,84.56,25.7,0.085,49.25,51.62,0,52.1,267.0,99.475,50.0,258.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-04-01,7,350.5,94.79,23.99,0.0801,23.83,37.27,0,76.14,331.4,99.407,50.0,257.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-04-02,8,347.65,87.59,20.9,0.0787,55.92,56.55,1,67.34,468.4,99.246,50.0,256.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-04-03,9,351.22,87.12,23.88,0.0852,70.76,43.08,1,45.65,502.1,99.087,50.0,255.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-04-04,10,348.31,88.45,26.85,0.0824,36.74,61.4,0,69.35,448.8,99.021,50.0,254.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-04-05,11,346.26,95.74,26.59,0.0794,25.12,67.7,1,41.28,447.3,98.849,50.0,253.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-04-06,12,346.45,94.34,26.45,0.0789,76.68,33.45,1,79.71,615.9,98.7,50.0,252.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-04-07,13,344.78,101.07,24.17,0.0796,43.07,82.8,0,57.11,660.1,98.634,50.0,251.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-04-08,14,343.63,93.03,23.69,0.0832,55.86,75.76,0,58.01,722.9,98.565,50.0,250.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-04-09,15,346.77,87.22,24.64,0.0766,22.39,77.03,1,82.4,672.8,98.425,50.0,249.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-04-10,16,345.68,99.77,28.85,0.0856,27.2,39.54,0,69.85,776.2,98.356,50.0,248.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-04-11,17,349.33,92.69,28.34,0.0824,47.9,39.78,0,60.33,969.6,98.296,50.0,247.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-04-12,18,343.59,96.36,27.72,0.0835,99.04,64.19,0,40.09,1034.6,98.222,50.0,246.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-04-13,19,345.64,97.12,27.78,0.0825,31.23,91.97,0,60.06,679.6,98.145,50.0,245.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-04-14,20,345.45,98.21,25.81,0.0863,22.55,36.69,1,64.08,1051.9,97.992,50.0,244.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-04-15,21,339.55,96.15,25.13,0.0841,44.12,65.15,0,68.12,1202.1,97.925,50.0,243.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-04-16,22,341.98,99.99,29.78,0.0834,35.93,46.04,0,77.05,851.6,97.855,50.0,242.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-04-17,23,342.82,76.9,28.65,0.0854,30.82,74.18,0,79.78,1203.0,97.781,50.0,241.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-04-18,24,343.17,85.14,26.73,0.0872,28.1,48.27,0,65.36,942.0,97.709,50.0,240.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-04-19,25,339.81,103.85,27.38,0.0832,96.87,47.05,1,82.41,1017.7,97.548,50.0,239.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-04-20,26,343.31,95.91,27.38,0.0874,50.9,72.71,0,60.06,1413.8,97.476,50.0,238.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-04-21,27,342.57,93.49,24.54,0.0862,79.5,33.97,0,84.24,1359.5,97.402,50.0,237.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-04-22,28,342.11,93.77,28.05,0.085,83.07,42.65,1,57.42,1351.2,97.241,50.0,236.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-04-23,29,340.55,97.58,27.98,0.0831,93.01,58.02,1,56.18,1688.7,97.057,50.0,235.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-04-24,30,338.25,95.17,28.53,0.0863,61.88,34.02,1,52.48,1052.3,96.881,50.0,234.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-04-25,31,338.67,92.54,29.02,0.0861,38.42,65.19,0,46.52,1381.6,96.81,50.0,233.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-04-26,32,341.6,97.54,28.42,0.0889,29.76,89.9,0,49.72,1883.8,96.74,50.0,232.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-04-27,33,337.68,108.88,26.93,0.0885,22.49,35.2,0,71.14,1854.5,96.679,50.0,231.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-04-28,34,336.75,87.22,28.51,0.0856,91.76,56.08,0,48.16,1401.1,96.617,50.0,230.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-04-29,35,339.34,98.36,31.07,0.0869,64.06,56.27,0,46.6,1813.0,96.522,50.0,229.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-04-30,36,338.21,103.54,26.35,0.0906,24.33,85.75,0,51.79,1412.3,96.454,50.0,228.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-05-01,37,338.95,88.87,27.27,0.0914,84.52,91.51,1,56.64,2067.7,96.275,50.0,227.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-05-02,38,335.12,90.52,29.17,0.0857,99.17,53.62,0,69.95,1633.6,96.204,50.0,226.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-05-03,39,339.4,96.66,23.41,0.0895,89.78,32.89,0,81.86,1824.0,96.144,50.0,225.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-05-04,40,338.18,90.53,22.45,0.0886,33.15,91.65,0,73.51,2013.5,96.068,50.0,224.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-05-05,41,336.32,95.9,26.71,0.0917,75.57,62.47,1,46.53,1539.8,95.919,50.0,223.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-05-06,42,339.4,89.64,26.82,0.0879,58.77,54.5,0,51.03,2097.6,95.853,50.0,222.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-05-07,43,336.77,85.77,27.3,0.0867,81.53,32.32,0,52.69,2492.2,95.784,50.0,221.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-05-08,44,335.8,98.02,23.65,0.0912,38.12,39.8,0,59.17,1619.5,95.723,50.0,220.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-05-09,45,334.98,101.77,22.06,0.0913,34.5,64.38,0,74.58,2081.1,95.658,50.0,219.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-05-10,46,335.2,95.14,23.82,0.0855,48.37,32.43,1,40.51,2281.3,95.483,50.0,218.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-05-11,47,334.65,97.78,24.05,0.0927,53.44,94.25,0,53.8,2249.6,95.41,50.0,217.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-05-12,48,333.53,95.89,26.84,0.0891,72.43,48.71,0,65.46,2703.8,95.343,50.0,216.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-05-13,49,334.58,95.28,24.09,0.0902,87.81,49.28,0,81.29,2440.1,95.283,50.0,215.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-05-14,50,335.3,94.99,24.79,0.0907,85.73,65.44,0,82.07,2871.6,95.208,50.0,214.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-05-15,51,333.32,99.77,23.09,0.0905,83.9,56.57,0,40.7,2888.2,95.141,50.0,213.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-05-16,52,335.53,96.96,21.05,0.0932,42.93,82.24,0,82.37,1953.5,95.077,50.0,212.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-05-17,53,333.53,87.18,21.22,0.0902,35.33,37.06,0,48.82,2169.6,95.0,50.0,211.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-05-18,54,332.88,92.02,25.4,0.0966,49.32,87.71,0,81.69,2967.9,94.925,50.0,210.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-05-19,55,331.98,97.14,24.69,0.0884,82.16,53.31,0,40.27,3215.6,94.856,50.0,209.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-05-20,56,333.37,101.6,20.79,0.0894,71.94,45.08,0,47.96,2347.5,94.777,50.0,208.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-05-21,57,333.19,91.99,19.23,0.0926,35.2,48.82,0,64.48,2025.0,94.714,50.0,207.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-05-22,58,332.02,93.55,19.85,0.093,93.1,81.13,1,62.68,2723.9,94.534,50.0,206.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-05-23,59,329.92,100.29,24.55,0.0935,89.49,47.44,0,79.59,3428.7,94.459,50.0,205.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-05-24,60,329.15,90.28,21.59,0.0879,85.6,31.73,1,66.02,2438.0,94.292,50.0,204.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-05-25,61,327.77,101.44,21.28,0.0929,53.79,37.5,0,69.74,2151.9,94.223,50.0,203.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-05-26,62,329.23,87.56,18.35,0.0923,95.27,78.7,0,57.81,2599.3,94.146,50.0,202.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-05-27,63,330.44,93.0,20.26,0.0919,51.63,42.29,1,80.69,2610.8,93.998,50.0,201.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-05-28,64,328.47,87.29,18.91,0.0912,26.18,41.46,0,54.73,2318.7,93.919,50.0,200.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-05-29,65,330.04,94.81,19.55,0.0919,80.63,59.27,1,80.55,2724.3,93.773,50.0,199.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-05-30,66,327.21,88.69,21.89,0.0886,67.12,86.01,0,46.39,2712.8,93.711,50.0,198.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-05-31,67,330.2,97.93,22.78,0.0935,39.19,45.65,0,82.93,3444.1,93.648,50.0,197.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-06-01,68,329.43,87.95,19.22,0.0941,78.08,47.96,1,65.47,3400.2,93.487,50.0,196.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-06-02,69,330.67,91.09,17.55,0.0949,46.5,52.91,0,75.6,3300.7,93.424,50.0,195.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-06-03,70,328.03,91.24,17.63,0.0914,55.43,76.96,0,74.17,2618.3,93.35,50.0,194.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-06-04,71,326.75,106.0,16.74,0.0905,67.98,54.53,0,82.53,3086.4,93.282,50.0,193.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-06-05,72,322.44,94.44,15.0,0.0936,74.35,82.6,0,80.85,2912.7,93.207,50.0,192.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-06-06,73,324.74,105.39,19.4,0.0961,62.77,75.81,0,75.68,2862.4,93.129,50.0,191.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-06-07,74,326.17,100.92,19.03,0.094,37.36,41.89,0,72.44,4395.2,93.059,50.0,190.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-06-08,75,326.55,97.38,16.36,0.0956,58.93,70.12,0,56.92,2959.5,92.994,50.0,189.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-06-09,76,327.03,93.19,19.32,0.0952,80.87,93.89,0,69.59,4070.0,92.925,50.0,188.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-06-10,77,327.87,105.71,16.83,0.0943,40.51,94.53,0,54.82,2931.5,92.858,50.0,187.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-06-11,78,323.46,94.12,15.0,0.097,30.51,36.3,0,59.82,2933.4,92.783,50.0,186.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-06-12,79,327.68,89.1,16.54,0.0962,58.57,60.13,0,51.93,4404.0,92.707,50.0,185.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-06-13,80,324.25,91.11,16.69,0.09,53.36,66.36,0,53.97,3043.6,92.637,50.0,184.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-06-14,81,326.19,94.21,15.39,0.0955,88.97,91.86,1,55.08,4132.4,92.464,50.0,183.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-06-15,82,324.2,94.85,17.63,0.0982,38.62,67.4,0,58.95,3400.2,92.405,50.0,182.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-06-16,83,325.53,93.28,16.29,0.0947,68.15,33.7,0,64.34,3109.9,92.334,50.0,181.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-06-17,84,324.53,101.23,16.63,0.0968,37.92,74.09,0,55.63,3404.1,92.258,50.0,180.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-06-18,85,324.63,81.73,15.0,0.0945,65.3,45.99,0,53.97,3273.2,92.197,50.0,179.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-06-19,86,320.37,91.79,18.1,0.0948,53.45,44.58,0,68.77,3076.3,92.138,50.0,178.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-06-20,87,324.09,92.62,15.0,0.0941,62.18,51.62,1,84.29,4648.8,91.968,50.0,177.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-06-21,88,324.75,84.51,19.98,0.0959,76.55,67.36,0,74.66,3779.1,91.905,50.0,176.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-06-22,89,321.9,100.0,15.0,0.0975,41.52,57.07,0,50.79,3801.6,91.829,50.0,175.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-06-23,90,322.92,95.72,17.54,0.0981,87.26,61.38,0,53.94,3319.4,91.761,50.0,174.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-06-24,91,323.79,86.55,16.27,0.0968,95.0,55.9,0,77.92,3725.2,91.696,50.0,173.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-06-25,92,324.54,91.32,16.18,0.0956,31.92,47.02,1,61.93,3553.0,91.526,50.0,172.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-06-26,93,318.17,95.32,15.0,0.0983,43.59,52.89,0,55.26,3674.4,91.467,50.0,171.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-06-27,94,320.25,95.22,18.19,0.0974,40.55,45.45,1,67.93,4910.1,91.305,50.0,170.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-06-28,95,321.99,93.4,15.0,0.0999,77.86,41.66,0,48.82,4821.7,91.237,50.0,169.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-06-29,96,320.39,100.44,15.88,0.1018,28.53,79.02,0,64.46,5320.0,91.172,50.0,168.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-06-30,97,320.5,101.38,17.27,0.0995,74.59,56.61,0,83.64,3469.9,91.104,50.0,167.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-07-01,98,320.96,92.41,16.62,0.1017,23.83,40.33,0,76.37,5742.7,91.039,50.0,166.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-07-02,99,320.28,98.87,17.08,0.1005,61.13,55.55,0,69.31,4635.3,90.974,50.0,165.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-07-03,100,317.4,109.77,19.0,0.0993,29.3,89.47,0,73.39,3827.4,90.908,50.0,164.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-07-04,101,316.95,91.88,19.33,0.0969,70.57,64.91,1,51.83,4372.4,90.738,50.0,163.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-07-05,102,318.95,95.81,20.46,0.1005,79.94,58.21,0,65.62,3982.6,90.673,50.0,162.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-07-06,103,318.58,97.14,17.67,0.0977,41.37,66.64,0,75.19,4491.0,90.6,50.0,161.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-07-07,104,320.33,101.55,18.42,0.0996,75.89,64.29,0,60.76,3969.6,90.533,50.0,160.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-07-08,105,316.02,101.46,19.8,0.0991,86.65,83.93,1,84.01,3821.2,90.347,50.0,159.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-07-09,106,316.85,94.59,20.43,0.1026,93.8,46.98,0,81.83,3732.5,90.27,50.0,158.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-07-10,107,315.93,93.53,19.21,0.1003,51.24,89.94,1,79.87,5746.1,90.108,50.0,157.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-07-11,108,316.67,83.58,16.51,0.0988,75.18,84.28,0,54.42,3891.2,90.046,50.0,156.0,Healthy
EV-056,MG ZS EV,Coimbatore,2024-07-12,109,315.44,94.75,16.11,0.098,30.97,57.11,1,63.22,4439.6,89.864,50.0,155.0,Moderate
EV-056,MG ZS EV,Coimbatore,2024-07-13,110,315.65,96.13,19.92,0.0989,64.51,62.8,1,49.69,6515.9,89.725,50.0,154.0,Moderate
EV-056,MG ZS EV,Coimbatore,2024-07-14,111,315.29,90.27,23.16,0.1009,43.13,62.97,0,57.65,4212.0,89.66,50.0,153.0,Moderate
EV-056,MG ZS EV,Coimbatore,2024-07-15,112,314.16,92.13,23.48,0.0988,91.0,51.2,0,48.08,5534.6,89.597,50.0,152.0,Moderate
EV-056,MG ZS EV,Coimbatore,2024-07-16,113,312.63,101.21,23.72,0.0999,35.53,73.0,0,74.32,4922.4,89.526,50.0,151.0,Moderate
EV-056,MG ZS EV,Coimbatore,2024-07-17,114,316.62,91.1,23.84,0.1049,69.99,69.88,1,64.96,6179.2,89.353,50.0,150.0,Moderate
EV-056,MG ZS EV,Coimbatore,2024-07-18,115,312.85,95.19,21.05,0.1017,30.97,87.12,0,49.15,5026.8,89.289,50.0,149.0,Moderate
EV-056,MG ZS EV,Coimbatore,2024-07-19,116,312.0,86.02,22.82,0.1023,94.61,68.12,1,79.83,4491.6,89.146,50.0,148.0,Moderate
EV-056,MG ZS EV,Coimbatore,2024-07-20,117,312.57,96.03,23.48,0.1045,84.57,49.24,1,40.14,5507.4,88.966,50.0,147.0,Moderate
EV-056,MG ZS EV,Coimbatore,2024-07-21,118,311.37,91.92,24.6,0.1051,62.65,62.62,0,58.64,5711.0,88.889,50.0,146.0,Moderate
EV-056,MG ZS EV,Coimbatore,2024-07-22,119,312.16,91.8,24.8,0.1026,23.28,65.64,0,79.15,6845.5,88.82,50.0,145.0,Moderate
EV-056,MG ZS EV,Coimbatore,2024-07-23,120,312.88,81.19,19.82,0.1022,50.25,36.12,0,58.31,4682.6,88.75,50.0,144.0,Moderate
EV-057,Mahindra XUV400,Madurai,2024-03-27,1,348.81,98.55,35.57,0.0835,61.14,82.28,0,80.61,38.3,99.822,50.0,263.0,Healthy
EV-057,Mahindra XUV400,Madurai,2024-03-28,2,353.7,103.19,32.63,0.0811,47.24,61.55,0,50.59,103.9,99.69,50.0,262.0,Healthy
EV-057,Mahindra XUV400,Madurai,2024-03-29,3,351.52,90.21,38.59,0.0811,30.18,88.66,0,66.59,142.0,99.498,50.0,261.0,Healthy
EV-057,Mahindra XUV400,Madurai,2024-03-30,4,349.31,92.31,36.96,0.0827,40.32,79.33,0,66.89,165.4,99.319,50.0,260.0,Healthy
EV-057,Mahindra XUV400,Madurai,2024-03-31,5,350.37,105.35,38.68,0.0817,66.74,60.71,0,51.48,251.6,99.079,50.0,259.0,Healthy
EV-057,Mahindra XUV400,Madurai,2024-04-01,6,347.83,99.96,39.41,0.0823,36.96,42.01,0,56.52,219.4,98.811,50.0,258.0,Healthy
EV-057,Mahindra XUV400,Madurai,2024-04-02,7,348.99,98.4,38.07,0.0825,96.7,34.62,0,40.08,413.0,98.586,50.0,257.0,Healthy
EV-057,Mahindra XUV400,Madurai,2024-04-03,8,347.85,88.36,37.23,0.0831,92.47,72.1,0,48.11,392.0,98.375,50.0,256.0,Healthy
EV-057,Mahindra XUV400,Madurai,2024-04-04,9,344.05,104.2,36.82,0.0843,39.84,89.53,0,63.34,360.9,98.203,50.0,255.0,Healthy
EV-057,Mahindra XUV400,Madurai,2024-04-05,10,345.04,99.93,38.17,0.0864,89.29,72.9,0,70.28,402.9,97.959,50.0,254.0,Healthy
EV-057,Mahindra XUV400,Madurai,2024-04-06,11,341.25,85.06,37.6,0.0849,96.9,93.3,0,66.35,536.3,97.751,50.0,253.0,Healthy
EV-057,Mahindra XUV400,Madurai,2024-04-07,12,343.93,80.26,36.32,0.0842,91.49,94.99,0,43.08,639.6,97.595,50.0,252.0,Healthy
EV-057,Mahindra XUV400,Madurai,2024-04-08,13,341.8,88.13,39.65,0.0828,71.78,43.34,0,61.77,500.9,97.378,50.0,251.0,Healthy
EV-057,Mahindra XUV400,Madurai,2024-04-09,14,343.94,94.65,36.56,0.0837,44.15,52.88,0,51.94,623.9,97.203,50.0,250.0,Healthy
EV-057,Mahindra XUV400,Madurai,2024-04-10,15,343.35,94.29,37.33,0.0849,47.84,71.82,1,51.4,683.4,96.925,50.0,249.0,Healthy
EV-057,Mahindra XUV400,Madurai,2024-04-11,16,341.98,97.62,38.68,0.0821,40.3,91.23,0,46.71,604.4,96.697,50.0,248.0,Healthy
EV-057,Mahindra XUV400,Madurai,2024-04-12,17,339.3,93.85,39.32,0.0908,44.47,34.2,0,81.68,932.7,96.478,50.0,247.0,Healthy
EV-057,Mahindra XUV400,Madurai,2024-04-13,18,338.87,97.49,39.48,0.09,49.65,74.26,0,66.56,906.4,96.21,50.0,246.0,Healthy
EV-057,Mahindra XUV400,Madurai,2024-04-14,19,337.2,96.48,43.67,0.0891,41.06,63.75,0,45.54,800.4,95.873,50.0,245.0,Healthy
EV-057,Mahindra XUV400,Madurai,2024-04-15,20,336.09,105.35,43.26,0.0885,26.69,32.16,0,46.62,1150.5,95.55,50.0,244.0,Healthy
EV-057,Mahindra XUV400,Madurai,2024-04-16,21,335.64,108.08,41.82,0.0904,68.09,30.2,0,41.24,811.3,95.232,50.0,243.0,Healthy
EV-057,Mahindra XUV400,Madurai,2024-04-17,22,335.1,83.87,37.49,0.0932,44.64,52.15,0,54.57,986.1,95.033,50.0,242.0,Healthy
EV-057,Mahindra XUV400,Madurai,2024-04-18,23,337.02,92.56,41.62,0.0886,77.98,94.6,1,66.88,1221.0,94.644,50.0,241.0,Healthy
EV-057,Mahindra XUV400,Madurai,2024-04-19,24,333.25,101.72,40.32,0.0939,64.53,61.49,0,60.64,1075.2,94.377,50.0,240.0,Healthy
EV-057,Mahindra XUV400,Madurai,2024-04-20,25,331.8,96.55,41.97,0.0939,27.53,87.11,1,73.65,1032.1,94.05,50.0,239.0,Healthy
EV-057,Mahindra XUV400,Madurai,2024-04-21,26,331.08,99.57,41.77,0.0925,21.16,66.62,0,72.2,1011.7,93.771,50.0,238.0,Healthy
EV-057,Mahindra XUV400,Madurai,2024-04-22,27,332.24,91.79,42.18,0.0944,31.02,65.89,0,48.15,1281.6,93.5,50.0,237.0,Healthy
EV-057,Mahindra XUV400,Madurai,2024-04-23,28,327.46,104.26,40.76,0.0951,31.62,63.49,0,77.69,1054.5,93.213,50.0,236.0,Healthy
EV-057,Mahindra XUV400,Madurai,2024-04-24,29,326.28,92.62,38.21,0.0956,70.25,37.02,0,60.93,1476.1,93.0,50.0,235.0,Healthy
EV-057,Mahindra XUV400,Madurai,2024-04-25,30,327.15,85.57,39.6,0.0959,60.77,55.2,0,50.17,1446.8,92.744,50.0,234.0,Healthy
EV-057,Mahindra XUV400,Madurai,2024-04-26,31,325.21,92.22,41.22,0.0957,94.96,34.02,1,57.61,1777.8,92.366,50.0,233.0,Healthy
EV-057,Mahindra XUV400,Madurai,2024-04-27,32,324.24,85.54,40.41,0.1011,79.15,68.7,0,61.68,1200.6,92.112,50.0,232.0,Healthy
EV-057,Mahindra XUV400,Madurai,2024-04-28,33,325.16,97.81,38.38,0.1003,74.1,83.82,1,77.95,1440.1,91.795,50.0,231.0,Healthy
EV-057,Mahindra XUV400,Madurai,2024-04-29,34,320.24,101.94,39.24,0.096,99.45,92.99,1,68.52,1647.9,91.459,50.0,230.0,Healthy
EV-057,Mahindra XUV400,Madurai,2024-04-30,35,320.9,89.58,38.56,0.097,77.48,41.02,0,54.26,1292.0,91.212,50.0,229.0,Healthy
EV-057,Mahindra XUV400,Madurai,2024-05-01,36,318.01,93.43,37.55,0.0951,92.55,39.01,0,74.43,1302.5,90.993,50.0,228.0,Healthy
EV-057,Mahindra XUV400,Madurai,2024-05-02,37,319.07,97.6,37.46,0.103,85.52,82.34,0,59.75,2131.3,90.768,50.0,227.0,Healthy
EV-057,Mahindra XUV400,Madurai,2024-05-03,38,318.01,100.12,38.19,0.0986,74.1,45.38,0,57.98,1575.5,90.531,50.0,226.0,Healthy
EV-057,Mahindra XUV400,Madurai,2024-05-04,39,316.48,104.54,41.88,0.1016,72.29,44.49,1,62.54,1537.2,90.186,50.0,225.0,Healthy
EV-057,Mahindra XUV400,Madurai,2024-05-05,40,317.39,95.23,40.37,0.1032,64.42,39.73,1,78.18,1539.6,89.784,50.0,224.0,Moderate
EV-057,Mahindra XUV400,Madurai,2024-05-06,41,316.82,100.34,38.26,0.101,37.71,78.49,0,48.6,2332.6,89.563,50.0,223.0,Moderate
EV-057,Mahindra XUV400,Madurai,2024-05-07,42,314.74,94.98,37.77,0.1013,23.49,34.13,0,45.65,1743.9,89.336,50.0,222.0,Moderate
EV-057,Mahindra XUV400,Madurai,2024-05-08,43,312.99,94.2,36.3,0.1005,27.49,36.42,0,69.9,1859.2,89.178,50.0,221.0,Moderate
EV-057,Mahindra XUV400,Madurai,2024-05-09,44,313.0,94.11,38.34,0.1008,73.57,45.79,0,79.42,1938.7,88.929,50.0,220.0,Moderate
EV-057,Mahindra XUV400,Madurai,2024-05-10,45,313.41,102.85,35.81,0.105,50.24,53.62,0,75.73,1846.4,88.756,50.0,219.0,Moderate
EV-057,Mahindra XUV400,Madurai,2024-05-11,46,312.31,82.0,37.9,0.1051,63.24,76.77,0,56.15,1610.1,88.571,50.0,218.0,Moderate
EV-057,Mahindra XUV400,Madurai,2024-05-12,47,311.92,96.02,35.04,0.1079,40.27,59.86,0,55.5,2078.6,88.415,50.0,217.0,Moderate
EV-057,Mahindra XUV400,Madurai,2024-05-13,48,309.03,96.89,33.47,0.1074,74.28,40.23,0,81.05,2589.0,88.276,50.0,216.0,Moderate
EV-057,Mahindra XUV400,Madurai,2024-05-14,49,309.51,94.12,34.81,0.1056,63.11,59.79,0,43.78,2618.4,88.136,50.0,215.0,Moderate
